"pwsid","projects_invited_to_apply_over_fy_range","min_fy","max_fy","times_funded_2009_2021","total_assistance_amt_2009_2021","total_prin_forgive_amt_2009_2021"
"TX2390043",1,2022,2025,0,0,0
"TX2390055",0,2022,2025,1,2815000,0
"TX2400001",2,2022,2025,2,52796000,0
"TX2400022",1,2022,2025,0,0,0
"TX2410001",1,2022,2025,0,0,0
"TX2410002",2,2022,2025,1,375000,0
"TX2410005",2,2022,2025,0,0,0
"TX2420001",1,2022,2025,0,0,0
"TX2430002",1,2022,2025,0,0,0
"TX2440001",2,2022,2025,0,0,0
"TX2440002",3,2022,2025,0,0,0
"TX2440008",2,2022,2025,0,0,0
"TX2450001",1,2022,2025,2,6399412,2734412
"TX2450003",1,2022,2025,0,0,0
"TX2450004",0,2022,2025,2,800000,580000
"TX2460002",1,2022,2025,0,0,0
"TX2460004",1,2022,2025,0,0,0
"TX2460006",2,2022,2025,0,0,0
"TX2470003",3,2022,2025,0,0,0
"TX2490002",0,2022,2025,1,720000,0
"TX2490003",1,2022,2025,0,0,0
"TX2490007",2,2022,2025,0,0,0
"TX2490010",0,2022,2025,3,1535000,600000
"TX2490016",0,2022,2025,1,13430000,0
"TX2490098",1,2022,2025,0,0,0
"TX2500001",1,2022,2025,0,0,0
"TX2500002",3,2022,2025,0,0,0
"TX2500004",1,2022,2025,0,0,0
"TX2500005",3,2022,2025,0,0,0
"TX2510001",1,2022,2025,0,0,0
"TX2520001",1,2022,2025,0,0,0
"TX2520003",2,2022,2025,0,0,0
"TX2540001",4,2022,2025,0,0,0
"TX2540003",3,2022,2025,1,1498785,738785
"UTAH01001",NA,NA,NA,3,5415292,3370913
"UTAH02002",NA,NA,NA,1,685000,445000
"UTAH02005",NA,NA,NA,1,555500,113500
"UTAH02022",NA,NA,NA,1,500000,0
"UTAH02062",NA,NA,NA,1,225000,0
"UTAH02066",NA,NA,NA,1,200000,100000
"UTAH02079",NA,NA,NA,1,3600000,735000
"UTAH03010",NA,NA,NA,1,700000,700000
"UTAH03011",NA,NA,NA,1,667000,0
"UTAH03014",NA,NA,NA,1,554000,220000
"UTAH05001",NA,NA,NA,1,635525,372525
"UTAH05003",NA,NA,NA,2,1000118,554118
"UTAH05004",NA,NA,NA,1,1390000,0
"UTAH06021",NA,NA,NA,1,1225000,0
"UTAH07006",NA,NA,NA,1,90000,90000
"UTAH07062",NA,NA,NA,1,2200000,1100000
"UTAH07069",NA,NA,NA,1,4000000,700000
"UTAH07072",NA,NA,NA,1,2615000,523000
"UTAH09002",NA,NA,NA,2,2840300,1840300
"UTAH09003",NA,NA,NA,2,393333,333333
"UTAH09022",NA,NA,NA,1,488900,488900
"UTAH10003",NA,NA,NA,1,90000,90000
"UTAH11070",NA,NA,NA,1,474000,95000
"UTAH11085",NA,NA,NA,1,694705,520705
"UTAH12019",NA,NA,NA,2,1379000,405000
"UTAH13003",NA,NA,NA,1,1228000,176000
"UTAH13038",NA,NA,NA,2,6822000,1600000
"UTAH14008",NA,NA,NA,1,39000,39000
"UTAH18004",NA,NA,NA,1,3573000,0
"UTAH18007",NA,NA,NA,1,20000000,0
"UTAH18011",NA,NA,NA,1,21000000,0
"UTAH18027",NA,NA,NA,2,3300000,300000
"UTAH18157",NA,NA,NA,1,3242000,0
"UTAH19001",NA,NA,NA,2,660000,660000
"UTAH20002",NA,NA,NA,1,34000,34000
"UTAH20004",NA,NA,NA,1,3146000,315000
"UTAH20010",NA,NA,NA,1,253000,126000
"UTAH20043",NA,NA,NA,1,3007000,0
"UTAH21003",NA,NA,NA,1,454000,454000
"UTAH21009",NA,NA,NA,1,1236147,989147
"UTAH21016",NA,NA,NA,1,500000,500000
"UTAH21046",NA,NA,NA,1,1484000,668000
"UTAH21050",NA,NA,NA,1,28000,28000
"UTAH22058",NA,NA,NA,1,322850,121850
"UTAH22079",NA,NA,NA,1,3068000,0
"UTAH22105",NA,NA,NA,1,428000,214000
"UTAH22117",NA,NA,NA,2,294802.17,136802.17
"UTAH22137",NA,NA,NA,3,3504000,1500000
"UTAH23003",NA,NA,NA,1,839000,0
"UTAH23009",NA,NA,NA,2,2966000,1096000
"UTAH23010",NA,NA,NA,1,389000,0
"UTAH25003",NA,NA,NA,1,2040000,0
"UTAH25008",NA,NA,NA,1,1000000,200000
"UTAH25010",NA,NA,NA,1,533683,109026
"UTAH25011",NA,NA,NA,1,1160000,580000
"UTAH25022",NA,NA,NA,1,1000000,0
"UTAH25142",NA,NA,NA,1,2422000,0
"UTAH26005",NA,NA,NA,1,2832250,1572250
"UTAH26049",NA,NA,NA,1,1612000,0
"UTAH26055",NA,NA,NA,1,575473.66,0
"UTAH26080",NA,NA,NA,2,5338000,600000
"UTAH27003",NA,NA,NA,1,1868190,1006190
"UTAH27010",NA,NA,NA,1,2000168,904168
"UTAH27017",NA,NA,NA,1,7394350,1652350
"UTAH27019",NA,NA,NA,1,1222000,662000
"UTAH27049",NA,NA,NA,1,1037000,518000
"UTAH27089",NA,NA,NA,1,517125,155125
"UTAH28003",NA,NA,NA,1,1091273,763273
"UTAH28007",NA,NA,NA,1,1852000,0
"UTAH29009",NA,NA,NA,1,535581,106581
"UTAH29011",NA,NA,NA,1,4000000,0
"UTAH29019",NA,NA,NA,1,7636391,1545391
"UTAH29022",NA,NA,NA,1,708000,0
"VA1021043",NA,NA,NA,1,337988,191540
"VA1021700",NA,NA,NA,1,1300236,650118
"VA1027061",NA,NA,NA,2,11466495,682250
"VA1035088",NA,NA,NA,2,2832572,39445
"VA1035295",NA,NA,NA,1,1069354.32,0
"VA1051100",NA,NA,NA,1,49800,49800
"VA1051720",NA,NA,NA,1,1881000,0
"VA1077335",NA,NA,NA,1,1516791,925243
"VA1105100",NA,NA,NA,7,2553907,1989736
"VA1105400",NA,NA,NA,5,4065755,1962638
"VA1105500",NA,NA,NA,7,4291081,2916000
"VA1105800",NA,NA,NA,1,1370201,1096666
"VA1105900",NA,NA,NA,8,4772599,3074520
"VA1121057",NA,NA,NA,1,36928000,0
"VA1155635",NA,NA,NA,1,2923528,438529
"VA1155641",NA,NA,NA,3,1795000,726500
"VA1167050",NA,NA,NA,6,3475518,2207327
"VA1167051",NA,NA,NA,2,1784560,1338635
"VA1167115",NA,NA,NA,1,161500,161500
"VA1167275",NA,NA,NA,2,3915871,303097
"VA1167900",NA,NA,NA,6,4952406,2924017
"VA1169200",NA,NA,NA,8,10019889,5494394
"VA1169405",NA,NA,NA,5,3516556,513240
"VA1169650",NA,NA,NA,6,6378861,3629402
"VA1169725",NA,NA,NA,1,552228,280614
"VA1173481",NA,NA,NA,10,3888802,1471151
"VA1173723",NA,NA,NA,1,328920,328920
"VA1173742",NA,NA,NA,3,1934200,1177700
"VA1173770",NA,NA,NA,3,1606534,937194
"VA1185061",NA,NA,NA,1,2494000,324161
"VA1185085",NA,NA,NA,1,69975,69975
"VA1185105",NA,NA,NA,2,6217170,1244000
"VA1185685",NA,NA,NA,1,335757,0
"VA1185755",NA,NA,NA,1,1601431,816730
"VA1185761",NA,NA,NA,2,880382,291949
"VA1191883",NA,NA,NA,13,9544380,1065410
"VA1195050",NA,NA,NA,7,1876844.5,1423099.87
"VA1195100",NA,NA,NA,7,1736017,1055380
"VA1195170",NA,NA,NA,4,548368,548368
"VA1195650",NA,NA,NA,3,2132477.62,83719
"VA1195700",NA,NA,NA,4,1439476,289835
"VA1195900",NA,NA,NA,10,5859841,3424408
"VA1195950",NA,NA,NA,4,1675270,759390
"VA1197345",NA,NA,NA,1,232209,104494
"VA1720076",NA,NA,NA,6,4139805,2147329
"VA1750100",NA,NA,NA,1,1803091.63,901545.81
"VA2005480",NA,NA,NA,1,700000,700000
"VA2005600",NA,NA,NA,1,912975,365190
"VA2015225",NA,NA,NA,1,344301,155000
"VA2023160",NA,NA,NA,3,2163185,1091500
"VA2109450",NA,NA,NA,2,525800,246000
"VA2163225",NA,NA,NA,1,3872946,495457
"VA2163250",NA,NA,NA,1,1000000,750000
"VA2165060",NA,NA,NA,1,5600000,0
"VA2171575",NA,NA,NA,1,1885855,603474
"VA2171850",NA,NA,NA,1,3126800,0
"VA2660345",NA,NA,NA,1,2272000,1136000
"VA2770900",NA,NA,NA,5,1967732,205762.5
"VA2840500",NA,NA,NA,1,3000000,1500000
"VA3001175",NA,NA,NA,1,971400,0
"VA3053700",NA,NA,NA,1,997321,349062
"VA3131210",NA,NA,NA,1,1378600,578600
"VA3175300",NA,NA,NA,1,193910,96955
"VA3175400",NA,NA,NA,1,345000,224000
"VA3175690",NA,NA,NA,1,383818,164171
"VA3740600",NA,NA,NA,1,4808250,2404125
"VA4097800",NA,NA,NA,1,180000,135000
"VA4127190",NA,NA,NA,1,1172884,0
"VA4127198",NA,NA,NA,1,2220000,0
"VA4193280",NA,NA,NA,1,4374004,0
"VA4760100",NA,NA,NA,3,1726971,688760
"VA5009050",NA,NA,NA,5,8729105,1819653
"VA5011050",NA,NA,NA,1,2888978,0
"VA5011400",NA,NA,NA,1,200996,200996
"VA5019878",NA,NA,NA,1,39530,0
"VA5025450",NA,NA,NA,1,785500,785500
"VA5025570",NA,NA,NA,1,1486600,297320
"VA5031175",NA,NA,NA,1,556395,556395
"VA5037300",NA,NA,NA,2,2189937,1457423
"VA5067043",NA,NA,NA,1,3271926.28,3271926.28
"VA5089852",NA,NA,NA,6,18629522,1531500
"VA5117310",NA,NA,NA,1,1299100,779460
"VA6033600",NA,NA,NA,1,951919,571152
"VA6099050",NA,NA,NA,1,4830000,0
"VA6099250",NA,NA,NA,1,2500000,0
"VA6107200",NA,NA,NA,1,737000,737000
"VA6510010",NA,NA,NA,1,250000,250000
"VT0005003",NA,NA,NA,1,48413.01,27595.47
"VT0005006",NA,NA,NA,1,875000,339306.99
"VT0005013",NA,NA,NA,1,3835601.93,0
"VT0005016",NA,NA,NA,2,4935223.05,2000000
"VT0005027",NA,NA,NA,1,46300,0
"VT0005028",NA,NA,NA,1,1053393.74,482170.04
"VT0005029",NA,NA,NA,1,637632.33,253444.88
"VT0005039",NA,NA,NA,3,2596814.69,1257900.94
"VT0005042",NA,NA,NA,1,690000,0
"VT0005045",NA,NA,NA,1,2626254.98,549671.41
"VT0005051",NA,NA,NA,1,564428,56443
"VT0005053",NA,NA,NA,1,196129.27,19612.93
"VT0005070",NA,NA,NA,1,1182789.33,0
"VT0005079",NA,NA,NA,1,804000,241200
"VT0005084",NA,NA,NA,2,2646127.12,760782.93
"VT0005090",NA,NA,NA,1,19210,10949.7
"VT0005094",NA,NA,NA,1,251972.64,25197.26
"VT0005102",NA,NA,NA,1,1450000,435000
"VT0005104",NA,NA,NA,1,48151,22007.28
"VT0005110",NA,NA,NA,1,101008.75,37758.92
"VT0005118",NA,NA,NA,1,18837,0
"VT0005127",NA,NA,NA,1,2545881.83,1035841.13
"VT0005132",NA,NA,NA,3,7590555.77,1374163.2
"VT0005136",NA,NA,NA,2,2417080.86,974231.62
"VT0005155",NA,NA,NA,1,192899.62,0
"VT0005158",NA,NA,NA,2,297670,86786.1
"VT0005160",NA,NA,NA,1,1265393,784543.67
"VT0005170",NA,NA,NA,1,4079750,1855284.93
"VT0005171",NA,NA,NA,1,192752,90593
"VT0005176",NA,NA,NA,2,1796529.84,1193805.14
"VT0005189",NA,NA,NA,1,83584.17,66964.92
"VT0005199",NA,NA,NA,1,117548.91,19638.84
"VT0005206",NA,NA,NA,2,1470381.56,1026295.74
"VT0005211",NA,NA,NA,1,870000,261000
"VT0005212",NA,NA,NA,1,2565381.65,1019682.95
"VT0005218",NA,NA,NA,1,1615232.64,250000
"VT0005220",NA,NA,NA,1,171256.41,0
"VT0005227",NA,NA,NA,2,1445365.42,219375.4
"VT0005228",NA,NA,NA,3,6363429.32,1989431.35
"VT0005229",NA,NA,NA,2,3251393.29,1592527.52
"VT0005240",NA,NA,NA,1,614151.26,271668
"VT0005243",NA,NA,NA,1,343889.66,153412.17
"VT0005244",NA,NA,NA,1,730000,0
"VT0005247",NA,NA,NA,1,812502.47,504202
"VT0005254",NA,NA,NA,2,1222203.08,522646.48
"VT0005261",NA,NA,NA,1,468643.88,276653.96
"VT0005268",NA,NA,NA,1,36835.27,184.18
"VT0005269",NA,NA,NA,1,80000,49800
"VT0005272",NA,NA,NA,1,2049845,204985
"VT0005275",NA,NA,NA,2,3198285.12,150235.55
"VT0005282",NA,NA,NA,1,225404.55,0
"VT0005284",NA,NA,NA,2,696086.51,396769.31
"VT0005298",NA,NA,NA,2,8231301.24,3271761.99
"VT0005310",NA,NA,NA,1,1135000,411390
"VT0005318",NA,NA,NA,1,3621139.74,780623.69
"VT0005319",NA,NA,NA,1,747822,501040.74
"VT0005320",NA,NA,NA,2,1841755.35,89595.14
"VT0005324",NA,NA,NA,1,45000,0
"VT0005333",NA,NA,NA,2,2805939,1540617.99
"VT0005339",NA,NA,NA,2,1494229.86,515522.56
"VT0005341",NA,NA,NA,2,2350000,1224960.3
"VT0005343",NA,NA,NA,1,440498.87,0
"VT0005378",NA,NA,NA,2,342115.84,62773
"VT0005469",NA,NA,NA,1,378620.58,215813.73
"VT0005539",NA,NA,NA,1,426508.76,42650.88
"VT0005540",NA,NA,NA,2,259818.67,38435.87
"VT0005599",NA,NA,NA,2,1000000,127500
"VT0005638",NA,NA,NA,1,346869.11,197715.39
"VT0005640",NA,NA,NA,1,575278.74,202530
"VT0005652",NA,NA,NA,1,123009.94,0
"VT0005653",NA,NA,NA,1,93156.33,465.78
"VT0006624",NA,NA,NA,1,918582.61,81648.46
"VT0020002",NA,NA,NA,2,135000,13500.5
"VT0020080",NA,NA,NA,1,622502.88,62250.29
"VT0020562",NA,NA,NA,1,208526.42,20852.64
"VT0020568",NA,NA,NA,1,998506.01,100000
"VT0020614",NA,NA,NA,1,146510.35,14651.04
"VT0020790",NA,NA,NA,1,394543.33,0
"VT0020855",NA,NA,NA,1,175000,82250
"WA5300250",NA,NA,NA,1,180378.23,54113.47
"WA5300333",NA,NA,NA,1,1333200,0
"WA5300367",NA,NA,NA,1,49490,0
"WA5301281",NA,NA,NA,1,905795.46,452897.73
"WA5301300",NA,NA,NA,1,5858043.86,0
"WA5301429",NA,NA,NA,1,206881.33,0
"WA5301916",NA,NA,NA,1,88864.98,0
"WA5302200",NA,NA,NA,1,4440628.2,0
"WA5302590",NA,NA,NA,1,27775,0
"WA5303350",NA,NA,NA,2,4383400,0
"WA5303950",NA,NA,NA,1,1119111,335733
"WA5304461",NA,NA,NA,1,520950.76,0
"WA5304629",NA,NA,NA,1,1455238,0
"WA5305535",NA,NA,NA,1,762550,0
"WA5305600",NA,NA,NA,1,11998800,0
"WA5305783",NA,NA,NA,2,2450850,803750
"WA5305795",NA,NA,NA,1,703308.45,0
"WA5306900",NA,NA,NA,1,510773.12,0
"WA5307700",NA,NA,NA,1,163000,163000
"WA5308200",NA,NA,NA,2,2982098.8,0
"WA5308236",NA,NA,NA,1,391375,0
"WA5308300",NA,NA,NA,2,1904603.21,571380.96
"WA5308367",NA,NA,NA,6,4107820.8,2053910.9
"WA5309156",NA,NA,NA,1,216407.25,0
"WA5310580",NA,NA,NA,1,613096,0
"WA5310590",NA,NA,NA,2,496093.13,0
"WA5310600",NA,NA,NA,1,538835,0
"WA5310748",NA,NA,NA,1,274468,0
"WA5310761",NA,NA,NA,1,269670,133500
"WA5310800",NA,NA,NA,3,13808886.35,2046237.2
"WA5312250",NA,NA,NA,2,2070500,0
"WA5313333",NA,NA,NA,2,6464999.39,0
"WA5314050",NA,NA,NA,3,6018046,2097715.5
"WA5314200",NA,NA,NA,2,2917565.35,0
"WA5314446",NA,NA,NA,1,168708,0
"WA5315300",NA,NA,NA,1,1238260,0
"WA5315650",NA,NA,NA,3,3874356.44,333699
"WA5317189",NA,NA,NA,1,282799.92,279999.92
"WA5318800",NA,NA,NA,1,461000,138300
"WA5319910",NA,NA,NA,2,2877498.79,1438749.4
"WA5322850",NA,NA,NA,1,1843408.88,0
"WA5323240",NA,NA,NA,1,181425.89,90713
"WA5323581",NA,NA,NA,1,734094,734094
"WA5323600",NA,NA,NA,2,7123751.55,0
"WA5323650",NA,NA,NA,1,2989600,0
"WA5324190",NA,NA,NA,1,849915,0
"WA5324500",NA,NA,NA,1,649935,0
"WA5324550",NA,NA,NA,1,910000,455000
"WA5324850",NA,NA,NA,1,1219621.6,609810.8
"WA5326800",NA,NA,NA,1,3311790,0
"WA5328450",NA,NA,NA,1,1349663,0
"WA5328970",NA,NA,NA,1,909909,0
"WA5329240",NA,NA,NA,1,268111.5,0
"WA5330434",NA,NA,NA,1,319000,95700
"WA5331569",NA,NA,NA,1,1304479,0
"WA5335500",NA,NA,NA,4,2661496.45,538020
"WA5335600",NA,NA,NA,1,14879.83,0
"WA5335900",NA,NA,NA,1,1100000,550000
"WA5336294",NA,NA,NA,1,1107970,0
"WA5336314",NA,NA,NA,1,504169.52,0
"WA5337250",NA,NA,NA,1,591585,295792.5
"WA5337550",NA,NA,NA,1,1292295,0
"WA5338000",NA,NA,NA,1,4529850,0
"WA5338100",NA,NA,NA,1,914160.34,457080.17
"WA5338400",NA,NA,NA,1,592870,0
"WA5339411",NA,NA,NA,1,65994.86,19798.46
"WA5339600",NA,NA,NA,2,4033930.55,0
"WA5341150",NA,NA,NA,2,3159822.89,0
"WA5341650",NA,NA,NA,3,3162111.09,0
"WA5341997",NA,NA,NA,4,14715309.95,0
"WA5343296",NA,NA,NA,3,7794727,1825743
"WA5343400",NA,NA,NA,1,1530700,765350
"WA5347150",NA,NA,NA,2,4371809,4371809
"WA5348100",NA,NA,NA,1,12000000,3600000
"WA5349150",NA,NA,NA,3,20780185.68,0
"WA5349650",NA,NA,NA,2,3333180,540000
"WA5351877",NA,NA,NA,1,127900.49,0
"WA5353275",NA,NA,NA,1,606027.2,0
"WA5356250",NA,NA,NA,1,1616000,0
"WA5357300",NA,NA,NA,1,1796277.4,0
"WA5358100",NA,NA,NA,2,231898.8,0
"WA5358200",NA,NA,NA,1,2832000,1416000
"WA5359700",NA,NA,NA,2,6565000,0
"WA5360490",NA,NA,NA,3,704139.57,269369.78
"WA5360665",NA,NA,NA,1,1625000,812500
"WA5360950",NA,NA,NA,1,956601.54,20045
"WA5362700",NA,NA,NA,1,25250,0
"WA5363000",NA,NA,NA,2,3081754,657189
"WA5363050",NA,NA,NA,1,51895.82,0
"WA5363450",NA,NA,NA,7,28199889.29,0
"WA5363750",NA,NA,NA,1,2419960,0
"WA5364850",NA,NA,NA,1,2699730,0
"WA5366400",NA,NA,NA,1,6810430,0
"WA5368417",NA,NA,NA,1,3501670,0
"WA5368700",NA,NA,NA,1,2131100,0
"WA5368900",NA,NA,NA,1,6060000,0
"WA5369000",NA,NA,NA,3,14690941.95,3485826.29
"WA5369750",NA,NA,NA,2,2809364.01,0
"WA5371500",NA,NA,NA,2,3345215.3,970200
"WA5372250",NA,NA,NA,1,1842130,921065
"WA5372400",NA,NA,NA,2,3163829.32,0
"WA5372700",NA,NA,NA,2,5848362.24,1754508.67
"WA5372807",NA,NA,NA,1,248500,248500
"WA5374150",NA,NA,NA,1,3564961,0
"WA5374400",NA,NA,NA,1,458514.05,0
"WA5377050",NA,NA,NA,2,18180000,0
"WA5377400",NA,NA,NA,3,3345654.98,0
"WA5377620",NA,NA,NA,2,1373348,0
"WA5378170",NA,NA,NA,1,4430361.25,2215180.63
"WA5379300",NA,NA,NA,1,2500000,1250000
"WA5379500",NA,NA,NA,2,11228271,0
"WA5379860",NA,NA,NA,1,169934.94,84967.47
"WA5380907",NA,NA,NA,1,2491251.06,0
"WA5383100",NA,NA,NA,2,8720605.79,0
"WA5383400",NA,NA,NA,1,1875243.81,937621.9
"WA5383850",NA,NA,NA,1,2913206.04,2861748
"WA5384620",NA,NA,NA,1,787829.78,0
"WA5385120",NA,NA,NA,1,5821135,0
"WA5386800",NA,NA,NA,7,60540000,0
"WA5388150",NA,NA,NA,1,416223.85,0
"WA5388298",NA,NA,NA,1,142410,0
"WA5388388",NA,NA,NA,1,401100,200550
"WA5388850",NA,NA,NA,4,7192419.59,0
"WA5389550",NA,NA,NA,1,1083254,324976.2
"WA5390250",NA,NA,NA,2,1829864.19,0
"WA5390900",NA,NA,NA,1,714675,357338
"WA5391130",NA,NA,NA,1,39895,0
"WA5392500",NA,NA,NA,2,24240000,0
"WA5392850",NA,NA,NA,1,1818000,0
"WA5393380",NA,NA,NA,1,54540,0
"WA5394900",NA,NA,NA,2,5905975,0
"WA5395450",NA,NA,NA,1,49490,0
"WA5395700",NA,NA,NA,1,453760.38,0
"WA5395910",NA,NA,NA,2,3696600,0
"WA5396350",NA,NA,NA,1,567076.46,0
"WA5396601",NA,NA,NA,2,2778986.17,584781.27
"WA5396950",NA,NA,NA,2,279690,279100
"WA5397450",NA,NA,NA,1,364600,109380
"WA5397750",NA,NA,NA,1,1698321.06,0
"WA5399150",NA,NA,NA,1,3514800,0
"WA5399800",NA,NA,NA,1,2208000,662400
"WA53AB037",NA,NA,NA,1,319808,159904
"WI1110038",NA,NA,NA,1,300000,300000
"WI1110093",NA,NA,NA,1,923860,0
"WI1110099",NA,NA,NA,2,698001,123403
"WI1110111",NA,NA,NA,1,420823,210412
"WI1110125",NA,NA,NA,2,1260308,598651
"WI1130074",NA,NA,NA,1,659060,454530
"WI1130078",NA,NA,NA,1,1227502,613751
"WI1130209",NA,NA,NA,1,1490842,0
"WI1130211",NA,NA,NA,1,1248397,187260
"WI1130218",NA,NA,NA,3,4485914,0
"WI1130219",NA,NA,NA,2,3280065,0
"WI1130220",NA,NA,NA,2,2329190,0
"WI1130223",NA,NA,NA,1,1080941,540471
"WI1130237",NA,NA,NA,1,552477,114978
"WI1130246",NA,NA,NA,1,1032103,500000
"WI1140057",NA,NA,NA,3,1897967,0
"WI1140146",NA,NA,NA,3,3093957,799195
"WI1140151",NA,NA,NA,2,3259780,1031815
"WI1140153",NA,NA,NA,1,491305,279780
"WI1220085",NA,NA,NA,1,982861,442288
"WI1220087",NA,NA,NA,2,609631,235097
"WI1220091",NA,NA,NA,1,410102,410102
"WI1220109",NA,NA,NA,1,104175,104175
"WI1220111",NA,NA,NA,1,297002,297002
"WI1220120",NA,NA,NA,1,159914,0
"WI1230071",NA,NA,NA,1,319216,0
"WI1230077",NA,NA,NA,1,432523,0
"WI1250074",NA,NA,NA,2,481636,481636
"WI1250076",NA,NA,NA,1,543815,0
"WI1250080",NA,NA,NA,2,665404,23374
"WI1250084",NA,NA,NA,2,1524412,104876
"WI1250087",NA,NA,NA,1,889794,266938
"WI1280044",NA,NA,NA,1,10502499,0
"WI1280104",NA,NA,NA,2,1811054,637110
"WI1280108",NA,NA,NA,1,300000,300000
"WI1280115",NA,NA,NA,1,300000,300000
"WI1330073",NA,NA,NA,1,516588,258294
"WI1330076",NA,NA,NA,1,871155,0
"WI1330077",NA,NA,NA,4,1534750,1058675
"WI1330078",NA,NA,NA,1,74096,74096
"WI1530060",NA,NA,NA,1,657596,328798
"WI1530061",NA,NA,NA,1,623100,340065
"WI1530068",NA,NA,NA,2,2623963,87166
"WI1540119",NA,NA,NA,1,234605,0
"WI1540132",NA,NA,NA,1,969220,0
"WI1570085",NA,NA,NA,1,250000,250000
"WI1570097",NA,NA,NA,1,694598,347299
"WI1570100",NA,NA,NA,1,1731282,176968
"WI1570102",NA,NA,NA,1,770327,385164
"WI1570104",NA,NA,NA,1,329322,0
"WI1570112",NA,NA,NA,1,1351833,711491
"WI1570664",NA,NA,NA,2,6258326,500000
"WI2410100",NA,NA,NA,13,101665927,7691251
"WI2410144",NA,NA,NA,1,7030090,0
"WI2410169",NA,NA,NA,1,300000,300000
"WI2410172",NA,NA,NA,4,15382751,1168538
"WI2410571",NA,NA,NA,2,4991404,0
"WI2410595",NA,NA,NA,2,1858421,1858421
"WI2460107",NA,NA,NA,1,1155093,0
"WI2460109",NA,NA,NA,1,835730,0
"WI2520062",NA,NA,NA,3,3671037,1881863
"WI2520177",NA,NA,NA,2,3236937,385344
"WI2520200",NA,NA,NA,1,1304350,652175
"WI2650062",NA,NA,NA,2,8984198,500000
"WI2670105",NA,NA,NA,1,1942940,971470
"WI2680217",NA,NA,NA,3,3691406,0
"WI2680238",NA,NA,NA,4,13688473,124178
"WI2681741",NA,NA,NA,1,907948,453974
"WI4050356",NA,NA,NA,1,259530,259530
"WI4050455",NA,NA,NA,2,4547522,0
"WI4050464",NA,NA,NA,3,9149329,0
"WI4050726",NA,NA,NA,1,233437,116719
"WI4051698",NA,NA,NA,1,1093507,0
"WI4080221",NA,NA,NA,1,1646100,0
"WI4080270",NA,NA,NA,1,670966,0
"WI4080271",NA,NA,NA,1,1980380,1580380
"WI4150526",NA,NA,NA,1,300000,300000
"WI4190155",NA,NA,NA,1,325000,325000
"WI4200405",NA,NA,NA,1,100000,100000
"WI4200461",NA,NA,NA,1,234847,24058
"WI4200469",NA,NA,NA,2,10719286,200000
"WI4240216",NA,NA,NA,1,1581902,506370
"WI4240218",NA,NA,NA,2,1192069,185000
"WI4240219",NA,NA,NA,2,868624,643175
"WI4360287",NA,NA,NA,1,10540873,0
"WI4360364",NA,NA,NA,2,703493,421049
"WI4360430",NA,NA,NA,1,446648,0
"WI4360431",NA,NA,NA,1,1580498,494106
"WI4360433",NA,NA,NA,1,956170,286851
"WI4360436",NA,NA,NA,8,4969396,1538234
"WI4380395",NA,NA,NA,2,20720928,9613346
"WI4430493",NA,NA,NA,1,3178650,500000
"WI4430496",NA,NA,NA,2,3103402,1459204
"WI4430498",NA,NA,NA,1,769403,488403
"WI4450278",NA,NA,NA,1,2438295,1219148
"WI4450337",NA,NA,NA,1,1598360,181441
"WI4450338",NA,NA,NA,1,1306472,0
"WI4450867",NA,NA,NA,1,815994,367198
"WI4590451",NA,NA,NA,1,358481,235274
"WI4590454",NA,NA,NA,1,603845,362307
"WI4600354",NA,NA,NA,2,3922030,800000
"WI4600355",NA,NA,NA,1,774521,0
"WI4600439",NA,NA,NA,1,190000,190000
"WI4690391",NA,NA,NA,3,1276234,854806
"WI4690402",NA,NA,NA,2,478226,283468
"WI4700267",NA,NA,NA,2,1271668,765181
"WI4700269",NA,NA,NA,1,893921,469359
"WI4710334",NA,NA,NA,5,2860993,712206
"WI4710357",NA,NA,NA,2,2564334,433739
"WI4710457",NA,NA,NA,1,500000,500000
"WI4711611",NA,NA,NA,1,1324449,1324449
"WI6030125",NA,NA,NA,3,2158587,745420
"WI6030127",NA,NA,NA,3,1828893,0
"WI6030129",NA,NA,NA,1,583284,262478
"WI6030132",NA,NA,NA,2,2878248,1317648
"WI6030135",NA,NA,NA,1,744482,500000
"WI6030138",NA,NA,NA,1,933332,420000
"WI6030142",NA,NA,NA,3,3105204,1191996
"WI6060228",NA,NA,NA,1,594858,190271
"WI6090456",NA,NA,NA,1,2940500,1470250
"WI6090458",NA,NA,NA,1,1763511,487110
"WI6090461",NA,NA,NA,2,958276,181617
"WI6090462",NA,NA,NA,1,1810082,905041
"WI6090849",NA,NA,NA,1,2516139,0
"WI6100283",NA,NA,NA,2,2457617,1276156
"WI6100326",NA,NA,NA,2,576140,152793
"WI6100327",NA,NA,NA,1,374720,271967
"WI6100328",NA,NA,NA,2,2995738,500000
"WI6100329",NA,NA,NA,1,819527,409764
"WI6100337",NA,NA,NA,3,1620034,721207
"WI6100339",NA,NA,NA,2,2252546,778118
"WI6120243",NA,NA,NA,1,914278,461853
"WI6120250",NA,NA,NA,1,361589,0
"WI6180230",NA,NA,NA,3,11974785,800000
"WI6180231",NA,NA,NA,1,2076859,500000
"WI6180280",NA,NA,NA,1,458481,0
"WI6180295",NA,NA,NA,1,500000,500000
"WI6180296",NA,NA,NA,2,1438273,412531
"WI6270244",NA,NA,NA,1,940177,433617
"WI6270294",NA,NA,NA,2,616737,327710
