"pwsid","pw_int_pop.rpl_themes"
"PA4410025",NA
"PA4410027",0.3855
"PA4410030",0.5425
"PA4410031",0.5425
"PA4410035",0.4489
"PA4410152",0.2323
"PA4410153",0.3855
"PA4410154",0.5528
"PA4410156",0.4304
"PA4410160",0.5425
"PA4410161",0.6589
"PA4410164",0.1573
"PA4410165",0.5528
"PA4410166",0.5528
"PA4410169",NA
"PA4410171",0.3117
"PA4410173",0.5415
"PA4410174",0.2988
"PA4410175",0.3589
"PA4410176",NA
"PA4410178",0.3855
"PA4410179",0.3754
"PA4410180",0.3754
"PA4410182",0.3556
"PA4410187",0.1338
"PA4440001",0.2793
"PA4440008",0.8509
"PA4440010",0.5708
"PA4440011",0.44
"PA4440013",0.3579
"PA4440017",0.3579
"PA4440018",NA
"PA4470007",0.6774
"PA4470008",0.5037
"PA4470016",0.1794
"PA4490004",0.4159
"PA4490007",0.7556
"PA4490011",0.1131
"PA4490016",0.384
"PA4490018",0.3596
"PA4490019",0.1916
"PA4490020",0.3596
"PA4490021",NA
"PA4490023",0.4315
"PA4490024",0.468
"PA4490298",0.4942
"PA4550005",0.3875
"PA4550006",0.3863
"PA4550008",0.4918
"PA4550009",0.1322
"PA4550011",0.4146
"PA4550012",0.3863
"PA4550013",0.5531
"PA4550014",0.4918
"PA4550015",0.4154
"PA4550016",0.5821
"PA4550018",0.3863
"PA4550019",0.5821
"PA4550022",0.1322
"PA4550024",0.4918
"PA4550028",0.4918
"PA4550800",0.4918
"PA4560002",0.6107
"PA4560003",0.5452
"PA4560004",0.5452
"PA4560006",0.3578
"PA4560009",0.353
"PA4560012",0.5576
"PA4560013",0.2609
"PA4560014",0.4736
"PA4560016",NA
"PA4560017",0.353
"PA4560018",0.6198
"PA4560019",0.3578
"PA4560020",0.4736
"PA4560021",0.3293
"PA4560024",0.3715
"PA4560025",0.5208
"PA4560028",0.5738
"PA4560029",0.5516
"PA4560030",0.3335
"PA4560031",0.2729
"PA4560033",0.5689
"PA4560035",0.5762
"PA4560036",0.353
"PA4560037",0.3578
"PA4560038",0.2666
"PA4560041",0.6202
"PA4560042",0.6645
"PA4560045",0.3293
"PA4560046",0.4613
"PA4560048",0.3545
"PA4560049",0.218
"PA4560050",0.3293
"PA4560054",0.5516
"PA4560057",0.6107
"PA4600003",0.5085
"PA4600005",NA
"PA4600010",0.3049
"PA4600012",0.237
"PA4600015",0.4289
"PA5020003",0.252
"PA5020004",0.5493
"PA5020006",0.3177
"PA5020007",0.9224
"PA5020008",0.0487
"PA5020009",0.333
"PA5020010",0.5926
"PA5020011",0.1384
"PA5020012",0.7859
"PA5020013",0.3124
"PA5020015",0.1099
"PA5020018",0.1865
"PA5020019",0.1567
"PA5020021",0.1031
"PA5020025",0.5757
"PA5020027",0.3174
"PA5020029",0.1211
"PA5020031",NA
"PA5020034",0.1561
"PA5020036",0.3138
"PA5020038",0.4341
"PA5020039",0.3089
"PA5020040",0.1103
"PA5020041",0.1101
"PA5020043",0.2272
"PA5020045",0.2
"PA5020047",0.096
"PA5020050",0.3304
"PA5020053",0.2821
"PA5020055",0.6678
"PA5020056",0.5105
"PA5020067",0.1025
"PA5020070",0.4715
"PA5020076",0.1595
"PA5020078",0.1715
"PA5020082",0.2621
"PA5020083",0.1807
"PA5020108",0.2346
"PA5030002",0.5569
"PA5030004",0.2841
"PA5030005",0.226
"PA5030006",0.3548
"PA5030008",0.6151
"PA5030010",0.2601
"PA5030011",0.6171
"PA5030012",0.5008
"PA5030013",0.3385
"PA5030016",0.4223
"PA5030019",0.2059
"PA5030020",0.551
"PA5030021",0.5008
"PA5030022",0.5008
"PA5030024",0.5569
"PA5030025",0.5769
"PA5030027",0.1865
"PA5030034",0.6301
"PA5030043",0.3347
"PA5030045",0.3685
"PA5030047",0.5008
"PA5030049",0.2144
"PA5040002",0.2125
"PA5040006",0.5602
"PA5040007",0.2275
"PA5040008",0.2581
"PA5040009",0.1404
"PA5040010",0.1439
"PA5040011",0.4332
"PA5040012",0.4837
"PA5040017",0.1991
"PA5040019",NA
"PA5040022",0.3479
"PA5040026",0.0629
"PA5040028",0.3154
"PA5040036",0.5091
"PA5040038",0.605
"PA5040039",0.368
"PA5040044",0.2147
"PA5040048",0.3154
"PA5040049",NA
"PA5040051",0.3154
"PA5040055",0.3016
"PA5040056",NA
"PA5040059",0.2112
"PA5040063",0.3074
"PA5040078",NA
"PA5040080",0.2007
"PA5040085",0.1686
"PA5040086",0.1888
"PA5040087",0.3607
"PA5040847",NA
"PA5100004",0.235
"PA5100008",0.2748
"PA5100009",NA
"PA5100012",0.362
"PA5100015",0.0773
"PA5100016",NA
"PA5100017",0.0773
"PA5100018",0.1244
"PA5100025",0.7205
"PA5100026",0.4651
"PA5100029",0.3503
"PA5100033",0.1217
"PA5100036",NA
"PA5100037",0.3419
"PA5100040",0.1485
"PA5100042",0.3396
"PA5100043",0.1485
"PA5100045",NA
"PA5100049",0.2585
"PA5100050",0.0377
"PA5100054",0.1509
"PA5100055",0.1509
"PA5100062",0.4651
"PA5100063",NA
"PA5100071",0.5242
"PA5100079",0.46
"PA5100080",0.1244
"PA5100087",0.2637
"PA5100093",0.4529
"PA5100094",0.1025
"PA5100099",0.3486
"PA5100104",0.1509
"PA5100105",0.1509
"PA5100127",NA
"PA5100132",NA
"PA5100133",NA
"PA5100135",0.0839
"PA5100140",NA
"PA5100141",0.1064
"PA5100143",0.2637
"PA5100145",0.5242
"PA5100147",0.3961
"PA5100869",0.5242
"PA5260004",0.5213
"PA5260005",0.6757
"PA5260006",0.3643
"PA5260009",0.4943
"PA5260011",0.5188
"PA5260013",0.5981
"PA5260014",0.2803
"PA5260017",0.5966
"PA5260019",0.384
"PA5260020",0.6398
"PA5260022",0.5868
"PA5260027",0.5966
"PA5260032",0.5103
"PA5260035",0.6008
"PA5260036",0.2216
"PA5260042",0.3665
"PA5260043",NA
"PA5260045",0.3665
"PA5260048",0.5897
"PA5300012",0.5041
"PA5300015",0.327
"PA5300017",0.425
"PA5320006",0.3308
"PA5320007",0.5829
"PA5320009",0.4647
"PA5320010",0.4696
"PA5320011",0.5068
"PA5320016",0.7106
"PA5320017",NA
"PA5320025",0.3366
"PA5320026",0.6215
"PA5320029",0.5068
"PA5320034",0.7106
"PA5320040",0.2881
"PA5320041",0.599
"PA5320042",0.5167
"PA5320046",0.2013
"PA5320048",0.2013
"PA5320109",0.443
"PA5630030",0.801
"PA5630039",0.4744
"PA5630044",0.7644
"PA5630045",0.371
"PA5630050",0.2589
"PA5630068",0.3217
"PA5630078",0.3131
"PA5630079",0.4475
"PA5650012",NA
"PA5650017",0.7116
"PA5650021",0.3378
"PA5650026",NA
"PA5650031",0.0827
"PA5650032",0.268
"PA5650036",0.3083
"PA5650037",0.0898
"PA5650042",0.1275
"PA5650049",0.308
"PA5650060",0.3693
"PA5650069",0.4073
"PA5650070",0.289
"PA5650080",0.0772
"PA5650081",0.4251
"PA5650098",0.4697
"PA6120001",0.3267
"PA6120002",0.6981
"PA6160001",0.5488
"PA6160003",0.4331
"PA6160004",0.6077
"PA6160005",0.689
"PA6160010",0.5269
"PA6160011",NA
"PA6160012",0.5834
"PA6160013",0.6077
"PA6160020",NA
"PA6160021",0.523
"PA6160026",0.3892
"PA6160027",0.5016
"PA6160030",0.4959
"PA6160039",0.1151
"PA6160043",0.0673
"PA6160872",0.0673
"PA6170004",0.7751
"PA6170008",0.6888
"PA6170013",0.5526
"PA6170016",0.4753
"PA6170018",0.0697
"PA6170021",0.3083
"PA6170023",0.5763
"PA6170024",0.4819
"PA6170025",0.4875
"PA6170034",0.4817
"PA6170036",0.4514
"PA6170040",0.7751
"PA6170041",0.369
"PA6170045",0.5509
"PA6170048",0.0697
"PA6170052",0.4754
"PA6170053",0.6921
"PA6170345",0.5509
"PA6200002",0.3471
"PA6200003",0.3471
"PA6200004",0.7121
"PA6200006",NA
"PA6200008",0.4652
"PA6200010",NA
"PA6200013",0.2783
"PA6200014",0.1457
"PA6200015",0.1457
"PA6200018",0.1457
"PA6200019",0.7338
"PA6200020",0.4264
"PA6200023",0.475
"PA6200027",0.4166
"PA6200028",0.4652
"PA6200031",NA
"PA6200033",0.2732
"PA6200035",0.2173
"PA6200036",0.7149
"PA6200037",0.0501
"PA6200039",0.2732
"PA6200040",0.475
"PA6200043",0.5725
"PA6200044",NA
"PA6200046",0.5725
"PA6200049",0.0501
"PA6200050",0.7338
"PA6200051",0.6669
"PA6200052",NA
"PA6200053",NA
"PA6200054",NA
"PA6200062",0.475
"PA6200063",NA
"PA6200065",0.593
"PA6200066",NA
"PA6200067",0.2173
"PA6200071",NA
"PA6200072",0.2732
"PA6200074",0.4652
"PA6200076",NA
"PA6200078",NA
"PA6200079",0.2173
"PA6200967",0.3722
"PA6240005",0.3125
"PA6240006",0.1129
"PA6240007",0.3056
"PA6240008",0.1643
"PA6240012",0.4791
"PA6240016",0.3809
"PA6240020",0.1477
"PA6240022",0.1129
"PA6240023",0.1129
"PA6250004",NA
"PA6250005",NA
"PA6250007",0.6419
"PA6250008",NA
"PA6250012",0.8126
"PA6250014",NA
"PA6250017",0.249
"PA6250018",0.249
"PA6250020",NA
"PA6250021",NA
"PA6250022",0.3805
"PA6250023",0.2985
"PA6250028",0.5268
"PA6250035",0.1438
"PA6250038",0.1438
"PA6250039",0.1438
"PA6250040",0.2121
"PA6250044",NA
"PA6250046",0.2556
"PA6250049",0.4266
"PA6250053",0.2556
"PA6250055",0.2556
"PA6250056",0.4266
"PA6250061",0.4632
"PA6250064",0.5838
"PA6250065",0.2539
"PA6250067",0.2539
"PA6250074",NA
"PA6250075",0.0033
"PA6250078",0.2396
"PA6250084",0.4183
"PA6250085",0.3218
"PA6250086",0.2406
"PA6250087",0.1572
"PA6250089",0.2539
"PA6250090",0.3218
"PA6250092",0.249
"PA6250094",0.2985
"PA6250096",0.3495
"PA6250097",NA
"PA6250804",NA
"PA6270001",0.4973
"PA6270002",0.4973
"PA6270008",0.6273
"PA6330002",0.5527
"PA6330004",0.5698
"PA6330007",0.4925
"PA6330008",0.3294
"PA6330010",0.5926
"PA6330011",0.7493
"PA6330012",0.3294
"PA6330013",0.3337
"PA6330014",0.8155
"PA6330840",0.4843
"PA6370003",0.2298
"PA6370005",0.5008
"PA6370011",0.2677
"PA6370014",NA
"PA6370015",0.4954
"PA6370016",0.147
"PA6370017",0.2181
"PA6370019",0.256
"PA6370025",0.5078
"PA6370032",0.5078
"PA6370034",0.5709
"PA6370035",0.245
"PA6370041",0.4954
"PA6370042",0.1501
"PA6370047",NA
"PA6370049",NA
"PA6370054",0.5008
"PA6370910",NA
"PA6420006",0.3328
"PA6420010",0.3124
"PA6420011",0.4574
"PA6420012",0.4896
"PA6420013",0.4438
"PA6420014",0.4413
"PA6420016",0.4327
"PA6420017",0.3328
"PA6420018",0.3328
"PA6420019",0.3364
"PA6420020",0.3124
"PA6420021",0.5728
"PA6420022",0.4327
"PA6420023",0.4896
"PA6420028",0.4574
"PA6420031",0.4482
"PA6430001",0.3529
"PA6430002",NA
"PA6430003",0.3529
"PA6430010",0.4868
"PA6430014",0.2936
"PA6430019",0.4134
"PA6430021",NA
"PA6430024",0.7772
"PA6430036",0.4378
"PA6430037",0.3964
"PA6430039",0.498
"PA6430040",0.3871
"PA6430041",NA
"PA6430042",NA
"PA6430043",0.7772
"PA6430046",0.4868
"PA6430049",NA
"PA6430052",0.4056
"PA6430054",0.5787
"PA6430055",0.4448
"PA6430056",0.4056
"PA6430057",0.6393
"PA6430059",0.3796
"PA6430061",0.2751
"PA6430062",0.5642
"PA6430063",0.2871
"PA6430064",0.2146
"PA6430070",0.4134
"PA6430072",NA
"PA6430073",0.4378
"PA6430074",0.7772
"PA6430077",0.0992
"PA6430079",0.2786
"PA6430999",0.398
"PA6530001",NA
"PA6530005",0.419
"PA6530006",0.8053
"PA6530007",0.3718
"PA6530009",0.6568
"PA6530010",0.5161
"PA6530011",0.3221
"PA6530013",0.3787
"PA6530015",NA
"PA6610002",NA
"PA6610010",0.5439
"PA6610011",0.2808
"PA6610014",0.3584
"PA6610016",0.5596
"PA6610017",0.3722
"PA6610019",0.3331
"PA6610020",0.4844
"PA6610023",0.4791
"PA6610025",0.2766
"PA6610028",0.2808
"PA6610029",0.3584
"PA6610031",0.6074
"PA6610032",0.116
"PA6610033",0.3722
"PA6610035",0.2808
"PA6610036",0.5596
"PA6610038",0.5596
"PA6610039",0.7426
"PA6610040",0.7426
"PA6610042",0.116
"PA6610044",0.3584
"PA6610045",NA
"PA6610046",0.5596
"PA6610859",0.3331
"PA6620005",0.3667
"PA6620007",0.3377
"PA6620019",NA
"PA6620020",0.3506
"PA6620021",0.1959
"PA6620028",0.515
"PA6620029",0.2668
"PA6620031",0.3377
"PA6620032",0.4999
"PA6620034",0.4444
"PA6620036",0.515
"PA6620038",NA
"PA6620039",0.5955
"PA6620043",NA
"PA6620371",0.3667
"PA7010001",0.78
"PA7010002",0.4603
"PA7010003",0.4663
"PA7010005",0.5486
"PA7010006",NA
"PA7010007",0.78
"PA7010011",0.373
"PA7010012",0.3666
"PA7010014",NA
"PA7010017",0.7166
"PA7010019",0.4542
"PA7010020",0.7166
"PA7010021",NA
"PA7010022",0.3657
"PA7010023",0.3666
"PA7010025",0.469
"PA7010028",NA
"PA7010029",0.2022
"PA7010030",0.6295
"PA7010032",0.78
"PA7010033",0.069
"PA7010034",0.4603
"PA7010035",0.3526
"PA7010036",0.0513
"PA7010038",0.3606
"PA7010039",0.3666
"PA7010041",0.3666
"PA7010044",NA
"PA7010046",0.221
"PA7010048",0.221
"PA7010052",0.2852
"PA7010053",0.663
"PA7010055",0.3599
"PA7010056",NA
"PA7010057",0.3436
"PA7010066",0.373
"PA7210001",0.2766
"PA7210002",0.5333
"PA7210003",0.2159
"PA7210010",0.3413
"PA7210013",0.2766
"PA7210022",0.2159
"PA7210028",0.1985
"PA7210029",0.2853
"PA7210034",0.1604
"PA7210037",0.3927
"PA7210039",0.6088
"PA7210041",0.4268
"PA7210043",0.4969
"PA7210046",0.54
"PA7210048",0.1604
"PA7210049",0.2542
"PA7210050",0.1652
"PA7210053",0.3485
"PA7210055",0.0794
"PA7210056",0.2766
"PA7210057",0.5129
"PA7210059",NA
"PA7210061",0.2766
"PA7210063",0.5015
"PA7210065",0.2766
"PA7210066",0.3485
"PA7210068",NA
"PA7220001",0.1688
"PA7220002",0.246
"PA7220003",0.2559
"PA7220004",0.2043
"PA7220005",0.689
"PA7220007",0.4743
"PA7220009",NA
"PA7220015",0.4201
"PA7220016",NA
"PA7220017",0.3084
"PA7220020",NA
"PA7220022",0.4724
"PA7220024",0.246
"PA7220025",NA
"PA7220029",0.246
"PA7220034",0.3407
"PA7220036",0.7392
"PA7220037",0.5943
"PA7220038",0.5459
"PA7220040",0.4743
"PA7220045",0.246
"PA7220046",0.689
"PA7220047",0.2559
"PA7220048",0.2559
"PA7220049",0.7376
"PA7220055",0.246
"PA7220057",0.2043
"PA7220070",NA
"PA7280005",0.6925
"PA7280010",NA
"PA7280014",0.2911
"PA7280015",NA
"PA7280017",NA
"PA7280021",0.4592
"PA7280025",0.8221
"PA7280026",0.2788
"PA7280027",NA
"PA7280032",0.4633
"PA7280033",0.3661
"PA7280038",0.3379
"PA7280040",0.5577
"PA7280042",0.4317
"PA7280043",0.4026
"PA7280044",0.273
"PA7280045",0.3398
"PA7280046",0.5525
"PA7280047",NA
"PA7280053",0.4949
"PA7280055",0.3661
"PA7280058",0.4949
"PA7280060",NA
"PA7280061",NA
"PA7280063",0.173
"PA7280064",0.4662
"PA7280066",NA
"PA7280071",NA
"PA7280074",0.331
"PA7280903",0.2874
"PA7360001",0.0646
"PA7360002",NA
"PA7360003",0.0832
"PA7360004",0.777
"PA7360005",0.291
"PA7360006",NA
"PA7360007",0.7116
"PA7360010",0.3137
"PA7360014",0.1961
"PA7360015",0.1961
"PA7360016",0.2593
"PA7360017",0.3378
"PA7360019",0.6207
"PA7360020",NA
"PA7360021",NA
"PA7360023",0.1687
"PA7360024",NA
"PA7360025",0.4597
"PA7360029",NA
"PA7360031",0.3543
"PA7360032",0.6954
"PA7360038",0.4675
"PA7360039",0.6671
"PA7360045",0.54
"PA7360047",0.5845
"PA7360048",NA
"PA7360050",0.5212
"PA7360051",0.4613
"PA7360052",0.5212
"PA7360055",0.5006
"PA7360056",NA
"PA7360057",0.4084
"PA7360058",0.4825
"PA7360061",NA
"PA7360063",0.1359
"PA7360064",NA
"PA7360068",NA
"PA7360069",0.1558
"PA7360071",0.5986
"PA7360072",0.266
"PA7360074",NA
"PA7360075",0.3137
"PA7360076",0.07
"PA7360077",NA
"PA7360078",0.4872
"PA7360079",0.3957
"PA7360081",0.3466
"PA7360083",0.2653
"PA7360084",0.5006
"PA7360090",0.3137
"PA7360091",0.3835
"PA7360092",0.3137
"PA7360094",0.6289
"PA7360098",NA
"PA7360099",0.6277
"PA7360100",0.7079
"PA7360101",0.5103
"PA7360103",NA
"PA7360104",0.7452
"PA7360108",NA
"PA7360109",NA
"PA7360110",0.7056
"PA7360112",0.6818
"PA7360113",0.3824
"PA7360114",0.0646
"PA7360116",0.2312
"PA7360117",0.1122
"PA7360118",0.3794
"PA7360119",0.3005
"PA7360120",0.3856
"PA7360121",0.5103
"PA7360122",NA
"PA7360123",0.4513
"PA7360124",0.2294
"PA7360126",0.3368
"PA7360127",0.3013
"PA7360128",0.6433
"PA7360129",0.5032
"PA7360130",0.6805
"PA7360132",0.777
"PA7360135",0.2132
"PA7360138",0.4084
"PA7360140",0.6376
"PA7360141",0.0927
"PA7360143",0.4749
"PA7360155",NA
"PA7360156",NA
"PA7360157",0.3957
"PA7360164",0.2844
"PA7360166",0.5103
"PA7360167",0.7079
"PA7360170",NA
"PA7360172",0.1122
"PA7360176",0.6954
"PA7360182",0.7079
"PA7360183",NA
"PA7360184",0.4979
"PA7380001",NA
"PA7380004",NA
"PA7380005",0.242
"PA7380007",0.1178
"PA7380008",NA
"PA7380009",NA
"PA7380010",0.6159
"PA7380012",NA
"PA7380014",NA
"PA7380016",NA
"PA7380018",0.6384
"PA7380019",NA
"PA7380022",0.5188
"PA7380023",0.4656
"PA7380024",0.4656
"PA7380025",0.5334
"PA7380026",0.2882
"PA7380027",0.2882
"PA7380028",0.3423
"PA7380029",0.5188
"PA7380031",0.4656
"PA7380032",0.3423
"PA7380033",0.452
"PA7380034",NA
"PA7380035",0.4663
"PA7380039",0.4656
"PA7380040",0.6862
"PA7380044",0.2675
"PA7380045",0.4656
"PA7380051",NA
"PA7500003",0.315
"PA7500006",0.3225
"PA7500009",0.3225
"PA7500010",0.3225
"PA7500012",0.4066
"PA7500013",NA
"PA7500014",0.3811
"PA7500015",0.401
"PA7500016",NA
"PA7500017",NA
"PA7500018",0.564
"PA7500019",0.4013
"PA7500021",0.3811
"PA7500022",0.4671
"PA7500024",NA
"PA7500025",NA
"PA7500028",NA
"PA7500029",0.3513
"PA7500030",0.401
"PA7500031",0.5884
"PA7500032",0.3225
"PA7500034",NA
"PA7500035",NA
"PA7500036",NA
"PA7500037",NA
"PA7670003",0.1372
"PA7670005",0.3179
"PA7670006",0.1267
"PA7670021",0.1908
"PA7670022",NA
"PA7670024",0.2156
"PA7670025",0.1908
"PA7670027",0.1908
"PA7670034",0.1149
"PA7670038",0.1928
"PA7670040",0.1928
"PA7670041",0.1928
"PA7670050",0.6114
"PA7670051",NA
"PA7670061",0.0854
"PA7670062",0.2475
"PA7670065",0.1871
"PA7670066",NA
"PA7670067",NA
"PA7670070",0.2676
"PA7670071",0.3096
"PA7670072",0.3907
"PA7670073",0.3832
"PA7670076",0.3774
"PA7670082",0.2455
"PA7670085",0.4174
"PA7670086",0.3197
"PA7670088",0.3152
"PA7670096",NA
"PA7670097",0.2026
"PA7670098",0.2998
"PA7670100",0.4301
"PA7670101",0.2846
"PA7670110",0.1732
"PA7670112",NA
"PA7670113",0.3179
"PA7670114",0.0658
"PA7670119",0.06
"PA7670121",0.0539
"PA7670122",NA
"PA7670125",0.06
"PA7670128",0.3179
"PA7670129",0.2
"PA7670131",0.1372
"PA7670136",NA
"PA7670138",NA
"RI1000009",0.1569
"RI1000015",0.452
"RI1000016",0.2107
"RI1000035",0.2845
"RI1000040",0.0578
"RI1000045",0.2042
"RI1000098",0.1485
"RI1559511",0.3649
"RI1559512",0.3765
"RI1559513",0.1571
"RI1559517",0.223
"RI1559518",0.7632
"RI1583825",0.2582
"RI1592010",0.4508
"RI1592012",NA
"RI1592018",0.2609
"RI1592020",0.5576
"RI1592021",0.7087
"RI1592022",0.1651
"RI1592023",0.3475
"RI1592024",0.6003
"RI1615610",0.5313
"RI1615614",0.339
"RI1615616",0.4073
"RI1615619",0.2411
"RI1615623",0.1653
"RI1615624",0.3226
"RI1615626",0.0941
"RI1615627",0.3505
"RI1647511",0.1163
"RI1647512",0.1163
"RI1647515",0.2327
"RI1647516",0.1551
"RI1647529",0.0922
"RI1647530",0.1966
"RI1858410",0.3315
"RI1858411",0.5422
"RI1858419",0.0889
"RI1858421",0.2728
"RI1858422",0.2956
"RI1858423",0.4694
"RI1858428",0.2379
"RI1858429",0.1521
"RI1858430",0.4772
"RI1858435",0.1569
"RI1900020",0.2295
"RI1900034",0.2582
"RI1900042",0.4105
"RI1900046",0.3816
"RI1900051",0.1646
"RI1900053",0.234
"RI2000053",0.0374
"RI2000059",0.093
"RI2000083",0.376
"RI2000165",0.0393
"RI2051311",NA
"RI2519424",NA
"RI2585312",0.3156
"RI2585313",0.2064
"RI2674924",0.1163
"RI2674925",0.1163
"RI2674928",0.1163
"RI2753326",0.2107
"RI2942525",0.0393
"RI2943224",0.093
"RI2973130",0.2582
"RI2980001",NA
"RI2980003",NA
"RI2980017",0.2845
"RI2980146",0.093
"RI2980323",0.1394
"RI2980414",0.0374
"RI2980423",0.234
"RI2980426",0.3156
"RI2980447",0.234
"RI2980452",0.4881
"RI2980453",0.5588
"RI2980473",0.234
"RI2980475",NA
"RI2980476",0.4169
"RI2980487",0.3156
"SC0110001",0.7566
"SC0110002",0.6369
"SC0120001",0.6443
"SC0150014",0.4489
"SC0210001",0.451
"SC0210002",0.6446
"SC0210003",0.3974
"SC0210004",0.7619
"SC0210005",0.7777
"SC0210006",0.7763
"SC0210007",0.4553
"SC0210008",0.7568
"SC0220001",0.7936
"SC0220002",0.2163
"SC0220003",0.8603
"SC0220004",0.487
"SC0220005",0.3828
"SC0220006",0.5858
"SC0220007",0.858
"SC0220008",0.7525
"SC0220010",0.7367
"SC0220012",0.7418
"SC0220015",0.5655
"SC0220016",0.719
"SC0240002",0.8172
"SC0250004",0.1678
"SC0250005",0.2163
"SC0250009",0.1596
"SC0260016",NA
"SC0260038",0.7923
"SC0310001",0.967
"SC0310002",0.9101
"SC0310004",0.9101
"SC0320002",0.967
"SC0410001",0.8256
"SC0410003",0.4307
"SC0410004",0.5722
"SC0410006",0.5375
"SC0410009",0.6863
"SC0410010",0.5052
"SC0410011",0.4601
"SC0410012",0.6637
"SC0420001",0.8181
"SC0420002",0.2893
"SC0420003",0.3515
"SC0420004",0.5964
"SC0420005",0.5853
"SC0420006",0.3888
"SC0420007",0.3476
"SC0420008",0.5799
"SC0420009",0.4928
"SC0420011",0.5155
"SC0450003",0.5533
"SC0450004",0.8451
"SC0450007",0.2777
"SC0450016",0.5629
"SC0450029",0.2318
"SC0450033",NA
"SC0450036",0.7078
"SC0450063",0.4802
"SC0450065",0.5629
"SC0450076",0.4882
"SC0510001",0.8582
"SC0510002",0.9147
"SC0510003",0.6578
"SC0510004",0.57
"SC0610001",0.8309
"SC0610002",0.6627
"SC0610003",0.9081
"SC0610004",0.7568
"SC0610005",0.5788
"SC0720001",0.3622
"SC0720002",0.0235
"SC0720003",0.4103
"SC0720006",0.4648
"SC0720009",0.206
"SC0750002",0.236
"SC0750013",0.0235
"SC0750026",0.447
"SC0750036",0.0362
"SC0750041",0.057
"SC0760001",0.5208
"SC0760015",0.7771
"SC0760016",NA
"SC0760076",0.4548
"SC0810001",0.3494
"SC0810003",0.7318
"SC0810004",0.3692
"SC0820002",0.4608
"SC0820009",0.719
"SC0850018",0.6245
"SC0860063",0.5068
"SC0870050",0.5573
"SC0870305",0.5573
"SC0870972",0.0503
"SC0910001",0.8735
"SC0920001",0.8852
"SC0920002",0.5298
"SC0920003",0.6896
"SC1010001",0.4637
"SC1010002",0.1865
"SC1010003",0.0096
"SC1010004",0.0069
"SC1010005",0.1129
"SC1010007",0.6083
"SC1010008",0.0998
"SC1010009",0.0854
"SC1010504",0.6055
"SC1020002",0.2876
"SC1050011",0.4216
"SC1060014",NA
"SC1060061",NA
"SC1060063",NA
"SC1110001",0.7904
"SC1110002",0.614
"SC1120001",0.3265
"SC1120002",0.2764
"SC1120003",0.5094
"SC1120004",0.5253
"SC1220002",0.775
"SC1310001",0.8675
"SC1310002",0.5956
"SC1310003",0.9515
"SC1310004",0.6501
"SC1310005",0.7856
"SC1320003",0.5939
"SC1320004",0.6501
"SC1360008",0.8061
"SC1370300",0.912
"SC1410002",0.9336
"SC1410003",0.9268
"SC1410004",0.6948
"SC1420002",0.6627
"SC1450005",0.7
"SC1450006",0.7
"SC1450009",0.6664
"SC1450013",0.8262
"SC1470304",0.6659
"SC1470863",0.7
"SC1510001",0.511
"SC1510002",0.7137
"SC1510003",0.7137
"SC1510004",0.8286
"SC1510006",0.4607
"SC1570924",0.5368
"SC1610001",0.8874
"SC1610003",0.6964
"SC1610004",0.7086
"SC1620001",0.657
"SC1710001",0.8194
"SC1710002",0.8244
"SC1710003",0.7814
"SC1720001",0.8443
"SC1810001",0.85
"SC1810002",0.5095
"SC1810003",0.5066
"SC1810004",0.4473
"SC1820001",0.3736
"SC1820002",0.5867
"SC1820003",0.6375
"SC1820007",0.4658
"SC1820008",0.8666
"SC1850009",0.3465
"SC1850010",0.4473
"SC1850011",0.6255
"SC1870050",NA
"SC1870914",0.6318
"SC1920001",0.9034
"SC1960002",0.9278
"SC2010001",0.9557
"SC2010002",0.5763
"SC2020001",0.4701
"SC2020002",0.6651
"SC2020004",0.8759
"SC2020005",0.8298
"SC2070002",0.6188
"SC2110001",0.5616
"SC2110006",0.6551
"SC2110007",0.7012
"SC2110009",0.877
"SC2110010",0.8416
"SC2110011",0.6515
"SC2110012",0.5357
"SC2210001",0.6653
"SC2210003",0.6504
"SC2220001",0.6397
"SC2220002",0.7511
"SC2220003",0.6245
"SC2220004",0.5915
"SC2220006",0.6245
"SC2220007",0.6805
"SC2220010",0.1767
"SC2220011",0.6435
"SC2220013",0.5915
"SC2310001",0.487
"SC2310005",0.4827
"SC2320003",0.2194
"SC2320004",0.6349
"SC2350011",0.1928
"SC2350013",0.4847
"SC2350023",0.4276
"SC2410001",0.5858
"SC2410002",0.5027
"SC2410003",0.7502
"SC2450021",0.7333
"SC2510001",0.7845
"SC2510002",0.8719
"SC2510004",0.6862
"SC2510005",0.8688
"SC2510006",0.743
"SC2510007",0.7497
"SC2510008",0.7497
"SC2510009",0.8704
"SC2610001",0.5763
"SC2610008",0.6791
"SC2610010",0.946
"SC2610011",0.4621
"SC2620001",0.4403
"SC2620003",0.6032
"SC2620004",0.4928
"SC2660045",NA
"SC2660048",0.5322
"SC2660049",0.5322
"SC2710001",0.8133
"SC2750031",0.8245
"SC2760013",0.5458
"SC2810001",0.6433
"SC2810002",0.7044
"SC2820001",0.4216
"SC2820005",0.5304
"SC2820006",0.4921
"SC2910001",0.7417
"SC2910002",0.5433
"SC2910003",0.6218
"SC2920001",0.5385
"SC2920002",0.4159
"SC3010001",0.9173
"SC3010002",0.7553
"SC3010003",0.5755
"SC3020001",0.4344
"SC3050008",0.8044
"SC3050013",0.3061
"SC3110001",0.8637
"SC3110002",0.9486
